Date,Week,Temp_Max,Temp_Min,Humd_Max,Humd_Min,Nh3_Max,Nh3_Min,Co2_Max,Co2_Min,Dust_Max,Dust_Min,Feed,Weight
24-04-2023,1,43,33,31,16,19,7,2714,629,0.55,0.24,119.4,112.2
24-04-2023,1,44,30,36,20,16,9,2178,571,0.49,0.22,119.4,112.2
24-04-2023,1,43,30,36,24,20,10,3004,868,0.53,0.21,119.4,112.2
24-04-2023,1,39,29,53,27,20,11,2358,606,0.5,0.23,119.4,112.2
24-04-2023,1,36,26,63,35,16,9,3682,641,0.5,0.25,119.4,112.2
24-04-2023,1,37,28,59,21,20,12,3289,801,0.54,0.22,119.4,112.2
24-04-2023,1,37,28,62,27,25,8,3073,524,0.5,0.19,119.4,112.2
24-04-2023,1,43,33,31,16,25,12,2447,599,0.48,0.24,107.4,100.4
24-04-2023,1,44,30,36,20,23,7,2071,626,0.5,0.24,107.4,100.4
24-04-2023,1,43,30,36,24,24,9,2139,934,0.48,0.17,107.4,100.4
24-04-2023,1,39,29,53,27,19,8,3279,713,0.5,0.22,107.4,100.4
24-04-2023,1,36,26,63,35,22,10,3351,708,0.56,0.25,107.4,100.4
24-04-2023,1,37,28,59,21,16,12,2227,760,0.5,0.26,107.4,100.4
24-04-2023,1,37,28,62,27,20,12,3402,684,0.55,0.19,107.4,100.4
24-04-2023,1,43,33,31,16,17,10,2276,747,0.52,0.2,131.4,125.2
24-04-2023,1,44,30,36,20,18,10,2090,963,0.49,0.24,131.4,125.2
24-04-2023,1,43,30,36,24,15,11,3266,873,0.49,0.19,131.4,125.2
24-04-2023,1,39,29,53,27,20,10,3150,890,0.55,0.23,131.4,125.2
24-04-2023,1,36,26,63,35,21,11,2492,770,0.49,0.2,131.4,125.2
24-04-2023,1,37,28,59,21,15,8,2576,949,0.56,0.17,131.4,125.2
24-04-2023,1,37,28,62,27,25,8,3362,893,0.5,0.23,131.4,125.2
24-04-2023,1,43,33,31,16,23,11,3046,842,0.54,0.2,142,134.2
24-04-2023,1,44,30,36,20,24,10,3316,973,0.47,0.23,142,134.2
24-04-2023,1,43,30,36,24,21,10,2206,565,0.55,0.22,142,134.2
24-04-2023,1,39,29,53,27,19,11,2750,563,0.49,0.23,142,134.2
24-04-2023,1,36,26,63,35,16,11,2325,857,0.49,0.16,142,134.2
24-04-2023,1,37,28,59,21,19,10,2052,502,0.5,0.18,142,134.2
24-04-2023,1,37,28,62,27,17,12,2683,795,0.53,0.18,142,134.2
24-04-2023,1,43,33,31,16,18,8,3677,573,0.5,0.15,130.2,121.6
24-04-2023,1,44,30,36,20,15,12,3922,885,0.48,0.23,130.2,121.6
24-04-2023,1,43,30,36,24,25,12,3021,677,0.56,0.19,130.2,121.6
24-04-2023,1,39,29,53,27,25,12,3436,910,0.55,0.23,130.2,121.6
24-04-2023,1,36,26,63,35,22,8,2738,574,0.5,0.16,130.2,121.6
24-04-2023,1,37,28,59,21,16,11,2855,670,0.48,0.25,130.2,121.6
24-04-2023,1,37,28,62,27,17,9,2722,888,0.54,0.17,130.2,121.6
24-04-2023,1,43,33,31,16,21,11,3613,841,0.51,0.21,123.4,114.8
24-04-2023,1,44,30,36,20,19,8,2392,603,0.51,0.26,123.4,114.8
24-04-2023,1,43,30,36,24,24,12,2906,614,0.55,0.2,123.4,114.8
24-04-2023,1,39,29,53,27,19,11,2819,735,0.55,0.15,123.4,114.8
24-04-2023,1,36,26,63,35,25,9,2459,733,0.47,0.27,123.4,114.8
24-04-2023,1,37,28,59,21,22,9,3583,841,0.52,0.23,123.4,114.8
24-04-2023,1,37,28,62,27,20,9,3167,676,0.48,0.2,123.4,114.8
24-04-2023,1,43,33,31,16,21,7,3444,647,0.51,0.19,138,130.4
24-04-2023,1,44,30,36,20,23,12,3844,903,0.48,0.18,138,130.4
24-04-2023,1,43,30,36,24,17,12,2135,801,0.47,0.17,138,130.4
24-04-2023,1,39,29,53,27,25,8,2343,713,0.53,0.18,138,130.4
24-04-2023,1,36,26,63,35,23,10,2334,948,0.49,0.21,138,130.4
24-04-2023,1,37,28,59,21,24,7,3218,828,0.51,0.23,138,130.4
24-04-2023,1,37,28,62,27,17,11,2179,688,0.53,0.15,138,130.4
24-04-2023,1,43,33,31,16,25,10,3454,685,0.53,0.22,130.6,123.6
24-04-2023,1,44,30,36,20,17,9,3798,896,0.55,0.23,130.6,123.6
24-04-2023,1,43,30,36,24,17,9,2892,777,0.53,0.21,130.6,123.6
24-04-2023,1,39,29,53,27,17,9,3149,518,0.51,0.21,130.6,123.6
24-04-2023,1,36,26,63,35,20,10,2687,988,0.49,0.26,130.6,123.6
24-04-2023,1,37,28,59,21,16,8,2462,694,0.53,0.18,130.6,123.6
24-04-2023,1,37,28,62,27,18,12,3005,804,0.51,0.18,130.6,123.6
24-04-2023,1,43,33,31,16,21,8,3025,910,0.48,0.22,150,140.6
24-04-2023,1,44,30,36,20,24,8,2690,515,0.54,0.17,150,140.6
24-04-2023,1,43,30,36,24,19,9,2588,664,0.53,0.18,150,140.6
24-04-2023,1,39,29,53,27,16,7,3389,784,0.55,0.24,150,140.6
24-04-2023,1,36,26,63,35,23,11,2947,949,0.48,0.2,150,140.6
24-04-2023,1,37,28,59,21,15,11,2666,567,0.47,0.15,150,140.6
24-04-2023,1,37,28,62,27,25,12,3118,753,0.51,0.18,150,140.6
24-04-2023,1,43,33,31,16,17,8,2648,707,0.54,0.16,121.8,117.2
24-04-2023,1,44,30,36,20,17,7,2245,608,0.49,0.15,121.8,117.2
24-04-2023,1,43,30,36,24,25,9,2067,618,0.55,0.2,121.8,117.2
24-04-2023,1,39,29,53,27,15,10,3962,593,0.48,0.18,121.8,117.2
24-04-2023,1,36,26,63,35,24,10,3239,938,0.54,0.2,121.8,117.2
24-04-2023,1,37,28,59,21,25,7,2455,894,0.48,0.22,121.8,117.2
24-04-2023,1,37,28,62,27,20,12,3656,901,0.55,0.17,121.8,117.2
24-04-2023,1,43,33,31,16,19,7,2084,838,0.47,0.27,133.2,125.6
24-04-2023,1,44,30,36,20,20,12,3586,554,0.52,0.19,133.2,125.6
24-04-2023,1,43,30,36,24,18,10,3006,736,0.51,0.26,133.2,125.6
24-04-2023,1,39,29,53,27,16,7,2695,853,0.5,0.23,133.2,125.6
24-04-2023,1,36,26,63,35,20,10,3345,505,0.51,0.19,133.2,125.6
24-04-2023,1,37,28,59,21,16,9,2417,959,0.47,0.21,133.2,125.6
24-04-2023,1,37,28,62,27,22,8,3555,731,0.48,0.18,133.2,125.6
24-04-2023,1,43,33,31,16,15,8,3335,502,0.54,0.23,138.6,136.6
24-04-2023,1,44,30,36,20,15,12,3731,516,0.52,0.26,138.6,136.6
24-04-2023,1,43,30,36,24,20,8,2020,801,0.47,0.2,138.6,136.6
24-04-2023,1,39,29,53,27,20,10,2629,857,0.51,0.15,138.6,136.6
24-04-2023,1,36,26,63,35,23,10,3846,784,0.53,0.26,138.6,136.6
24-04-2023,1,37,28,59,21,18,10,2248,757,0.52,0.17,138.6,136.6
24-04-2023,1,37,28,62,27,21,12,2431,858,0.51,0.23,138.6,136.6
24-04-2023,1,43,33,31,16,17,10,3043,630,0.55,0.25,137.6,130.4
24-04-2023,1,44,30,36,20,20,7,3914,704,0.5,0.19,137.6,130.4
24-04-2023,1,43,30,36,24,16,10,2020,680,0.47,0.26,137.6,130.4
24-04-2023,1,39,29,53,27,17,11,2890,995,0.52,0.16,137.6,130.4
24-04-2023,1,36,26,63,35,23,9,3091,902,0.49,0.26,137.6,130.4
24-04-2023,1,37,28,59,21,16,10,2091,805,0.54,0.22,137.6,130.4
24-04-2023,1,37,28,62,27,18,9,2292,949,0.51,0.19,137.6,130.4
24-04-2023,1,43,33,31,16,22,12,3812,514,0.55,0.22,123.8,117.2
24-04-2023,1,44,30,36,20,21,9,2491,628,0.49,0.16,123.8,117.2
24-04-2023,1,43,30,36,24,17,11,2924,807,0.56,0.24,123.8,117.2
24-04-2023,1,39,29,53,27,16,8,3421,516,0.49,0.22,123.8,117.2
24-04-2023,1,36,26,63,35,24,12,2279,866,0.54,0.23,123.8,117.2
24-04-2023,1,37,28,59,21,18,9,2618,783,0.49,0.23,123.8,117.2
24-04-2023,1,37,28,62,27,24,12,3658,505,0.54,0.2,123.8,117.2
24-04-2023,1,43,33,31,16,17,12,3546,882,0.55,0.21,123.8,117.6
24-04-2023,1,44,30,36,20,17,8,3297,879,0.5,0.18,123.8,117.6
24-04-2023,1,43,30,36,24,18,8,3396,708,0.54,0.19,123.8,117.6
24-04-2023,1,39,29,53,27,22,12,3862,641,0.48,0.18,123.8,117.6
24-04-2023,1,36,26,63,35,15,9,2479,854,0.52,0.24,123.8,117.6
24-04-2023,1,37,28,59,21,20,10,3105,891,0.51,0.16,123.8,117.6
24-04-2023,1,37,28,62,27,21,7,3406,507,0.5,0.17,123.8,117.6
24-04-2023,1,43,33,31,16,25,7,3551,881,0.5,0.16,104.8,100.4
24-04-2023,1,44,30,36,20,17,10,3866,955,0.49,0.27,104.8,100.4
24-04-2023,1,43,30,36,24,24,11,2952,710,0.51,0.18,104.8,100.4
24-04-2023,1,39,29,53,27,19,11,3198,620,0.53,0.22,104.8,100.4
24-04-2023,1,36,26,63,35,17,11,2063,941,0.52,0.17,104.8,100.4
24-04-2023,1,37,28,59,21,25,10,2288,652,0.55,0.26,104.8,100.4
24-04-2023,1,37,28,62,27,24,11,3798,890,0.52,0.2,104.8,100.4
24-04-2023,1,43,33,31,16,23,11,3253,986,0.49,0.17,148.4,142.2
24-04-2023,1,44,30,36,20,18,9,2424,583,0.53,0.26,148.4,142.2
24-04-2023,1,43,30,36,24,24,10,2401,515,0.55,0.24,148.4,142.2
24-04-2023,1,39,29,53,27,25,8,2596,556,0.51,0.26,148.4,142.2
24-04-2023,1,36,26,63,35,23,8,2546,861,0.53,0.26,148.4,142.2
24-04-2023,1,37,28,59,21,21,12,3935,630,0.54,0.23,148.4,142.2
24-04-2023,1,37,28,62,27,21,7,2141,515,0.56,0.2,148.4,142.2
24-04-2023,1,43,33,31,16,18,10,2752,898,0.51,0.24,141.2,134.4
24-04-2023,1,44,30,36,20,17,9,2465,634,0.53,0.19,141.2,134.4
24-04-2023,1,43,30,36,24,15,10,2461,973,0.52,0.21,141.2,134.4
24-04-2023,1,39,29,53,27,22,11,2732,989,0.52,0.17,141.2,134.4
24-04-2023,1,36,26,63,35,21,12,3046,990,0.55,0.22,141.2,134.4
24-04-2023,1,37,28,59,21,18,10,3661,736,0.52,0.23,141.2,134.4
24-04-2023,1,37,28,62,27,20,12,3798,1000,0.54,0.21,141.2,134.4
24-04-2023,1,43,33,31,16,25,9,3326,722,0.54,0.22,129.8,120.6
24-04-2023,1,44,30,36,20,19,9,3649,930,0.49,0.19,129.8,120.6
24-04-2023,1,43,30,36,24,23,11,3819,695,0.5,0.16,129.8,120.6
24-04-2023,1,39,29,53,27,22,8,2309,967,0.52,0.17,129.8,120.6
24-04-2023,1,36,26,63,35,15,7,3405,804,0.52,0.26,129.8,120.6
24-04-2023,1,37,28,59,21,16,11,3160,543,0.49,0.19,129.8,120.6
24-04-2023,1,37,28,62,27,20,11,3206,570,0.55,0.21,129.8,120.6
24-04-2023,1,43,33,31,16,19,7,2398,543,0.51,0.15,127.2,117.8
24-04-2023,1,44,30,36,20,16,8,3147,957,0.5,0.21,127.2,117.8
24-04-2023,1,43,30,36,24,24,10,3439,606,0.55,0.2,127.2,117.8
24-04-2023,1,39,29,53,27,17,9,3920,972,0.51,0.22,127.2,117.8
24-04-2023,1,36,26,63,35,22,8,2527,920,0.51,0.15,127.2,117.8
24-04-2023,1,37,28,59,21,18,8,3588,841,0.53,0.24,127.2,117.8
24-04-2023,1,37,28,62,27,16,9,3986,597,0.56,0.19,127.2,117.8
24-04-2023,1,43,33,31,16,25,7,2738,710,0.55,0.18,138.8,132.8
24-04-2023,1,44,30,36,20,23,9,3714,983,0.47,0.2,138.8,132.8
24-04-2023,1,43,30,36,24,16,11,2380,639,0.49,0.15,138.8,132.8
24-04-2023,1,39,29,53,27,20,10,2494,908,0.53,0.24,138.8,132.8
24-04-2023,1,36,26,63,35,17,7,2448,665,0.5,0.15,138.8,132.8
24-04-2023,1,37,28,59,21,15,8,2866,722,0.48,0.19,138.8,132.8
24-04-2023,1,37,28,62,27,15,10,3260,995,0.55,0.24,138.8,132.8
24-04-2023,1,43,33,31,16,23,8,3183,844,0.56,0.24,118,110.6
24-04-2023,1,44,30,36,20,16,9,2891,887,0.55,0.19,118,110.6
24-04-2023,1,43,30,36,24,21,8,2730,558,0.53,0.24,118,110.6
24-04-2023,1,39,29,53,27,23,7,2991,875,0.55,0.26,118,110.6
24-04-2023,1,36,26,63,35,15,12,3080,738,0.55,0.23,118,110.6
24-04-2023,1,37,28,59,21,18,8,2830,711,0.5,0.19,118,110.6
24-04-2023,1,37,28,62,27,17,12,3208,771,0.56,0.25,118,110.6
24-04-2023,1,43,33,31,16,25,10,3553,941,0.54,0.22,116.4,108.6
24-04-2023,1,44,30,36,20,17,11,2260,938,0.54,0.17,116.4,108.6
24-04-2023,1,43,30,36,24,25,8,3830,730,0.48,0.21,116.4,108.6
24-04-2023,1,39,29,53,27,22,11,3928,669,0.49,0.24,116.4,108.6
24-04-2023,1,36,26,63,35,15,7,3693,626,0.49,0.18,116.4,108.6
24-04-2023,1,37,28,59,21,21,12,2912,699,0.48,0.27,116.4,108.6
24-04-2023,1,37,28,62,27,18,11,3311,654,0.55,0.23,116.4,108.6
24-04-2023,1,43,33,31,16,23,9,2554,572,0.52,0.15,127.6,122.2
24-04-2023,1,44,30,36,20,23,12,3450,830,0.52,0.25,127.6,122.2
24-04-2023,1,43,30,36,24,23,12,2718,659,0.49,0.16,127.6,122.2
24-04-2023,1,39,29,53,27,24,7,2502,934,0.51,0.23,127.6,122.2
24-04-2023,1,36,26,63,35,24,9,3953,715,0.5,0.22,127.6,122.2
24-04-2023,1,37,28,59,21,20,9,2997,797,0.52,0.2,127.6,122.2
24-04-2023,1,37,28,62,27,25,8,2351,625,0.47,0.27,127.6,122.2
24-04-2023,1,43,33,31,16,15,8,3202,949,0.51,0.25,125,119.8
24-04-2023,1,44,30,36,20,22,10,3651,948,0.54,0.17,125,119.8
24-04-2023,1,43,30,36,24,17,8,2824,913,0.48,0.18,125,119.8
24-04-2023,1,39,29,53,27,24,12,2681,590,0.55,0.23,125,119.8
24-04-2023,1,36,26,63,35,23,9,2262,516,0.53,0.18,125,119.8
24-04-2023,1,37,28,59,21,17,7,3223,860,0.54,0.25,125,119.8
24-04-2023,1,37,28,62,27,16,7,3862,576,0.56,0.24,125,119.8
24-04-2023,1,43,33,31,16,25,12,2515,970,0.53,0.2,131.6,126
24-04-2023,1,44,30,36,20,18,9,3630,941,0.56,0.17,131.6,126
24-04-2023,1,43,30,36,24,24,11,2870,835,0.5,0.26,131.6,126
24-04-2023,1,39,29,53,27,18,12,3790,919,0.49,0.17,131.6,126
24-04-2023,1,36,26,63,35,25,9,3716,711,0.51,0.21,131.6,126
24-04-2023,1,37,28,59,21,21,7,2165,762,0.53,0.18,131.6,126
24-04-2023,1,37,28,62,27,22,9,3189,563,0.5,0.17,131.6,126
24-04-2023,1,43,33,31,16,21,12,3367,857,0.54,0.26,138.2,130.2
24-04-2023,1,44,30,36,20,15,7,2719,748,0.5,0.22,138.2,130.2
24-04-2023,1,43,30,36,24,21,7,3010,584,0.48,0.15,138.2,130.2
24-04-2023,1,39,29,53,27,16,8,3847,640,0.48,0.26,138.2,130.2
24-04-2023,1,36,26,63,35,24,7,2997,865,0.53,0.21,138.2,130.2
24-04-2023,1,37,28,59,21,15,7,3104,725,0.52,0.24,138.2,130.2
24-04-2023,1,37,28,62,27,20,10,3060,885,0.54,0.21,138.2,130.2
24-04-2023,1,43,33,31,16,17,7,2935,628,0.49,0.16,110,104.2
24-04-2023,1,44,30,36,20,17,8,3912,906,0.54,0.25,110,104.2
24-04-2023,1,43,30,36,24,25,12,2857,987,0.5,0.22,110,104.2
24-04-2023,1,39,29,53,27,15,8,2124,839,0.48,0.16,110,104.2
24-04-2023,1,36,26,63,35,23,9,3622,950,0.51,0.26,110,104.2
24-04-2023,1,37,28,59,21,23,9,2335,535,0.52,0.2,110,104.2
24-04-2023,1,37,28,62,27,19,7,3120,835,0.48,0.26,110,104.2
24-04-2023,1,43,33,31,16,19,10,2664,651,0.49,0.18,123.8,119.6
24-04-2023,1,44,30,36,20,20,12,2563,707,0.48,0.2,123.8,119.6
24-04-2023,1,43,30,36,24,16,8,2104,522,0.56,0.18,123.8,119.6
24-04-2023,1,39,29,53,27,21,9,2320,545,0.51,0.21,123.8,119.6
24-04-2023,1,36,26,63,35,16,9,3418,569,0.48,0.21,123.8,119.6
24-04-2023,1,37,28,59,21,15,11,2633,857,0.52,0.16,123.8,119.6
24-04-2023,1,37,28,62,27,24,7,2766,634,0.48,0.21,123.8,119.6
24-04-2023,1,43,33,31,16,17,9,3750,870,0.48,0.16,140.2,129.6
24-04-2023,1,44,30,36,20,17,10,2089,797,0.5,0.24,140.2,129.6
24-04-2023,1,43,30,36,24,22,10,3952,835,0.56,0.17,140.2,129.6
24-04-2023,1,39,29,53,27,19,9,2177,501,0.54,0.24,140.2,129.6
24-04-2023,1,36,26,63,35,15,7,2519,755,0.49,0.16,140.2,129.6
24-04-2023,1,37,28,59,21,23,12,3090,846,0.55,0.23,140.2,129.6
24-04-2023,1,37,28,62,27,20,7,3639,603,0.53,0.22,140.2,129.6
24-04-2023,1,43,33,31,16,22,9,2432,629,0.49,0.16,141.6,135
24-04-2023,1,44,30,36,20,15,10,2823,514,0.48,0.16,141.6,135
24-04-2023,1,43,30,36,24,18,7,2962,885,0.52,0.21,141.6,135
24-04-2023,1,39,29,53,27,18,10,3837,655,0.55,0.18,141.6,135
24-04-2023,1,36,26,63,35,19,10,2775,759,0.54,0.19,141.6,135
24-04-2023,1,37,28,59,21,16,10,3130,993,0.48,0.23,141.6,135
24-04-2023,1,37,28,62,27,16,10,2858,819,0.51,0.17,141.6,135
24-04-2023,1,43,33,31,16,25,7,2018,963,0.56,0.16,139,132.6
24-04-2023,1,44,30,36,20,22,9,3797,557,0.51,0.16,139,132.6
24-04-2023,1,43,30,36,24,20,8,2510,933,0.55,0.25,139,132.6
24-04-2023,1,39,29,53,27,18,9,3782,900,0.47,0.18,139,132.6
24-04-2023,1,36,26,63,35,16,10,3779,702,0.5,0.17,139,132.6
24-04-2023,1,37,28,59,21,16,8,3693,763,0.53,0.22,139,132.6
24-04-2023,1,37,28,62,27,15,10,2708,919,0.56,0.21,139,132.6
24-04-2023,1,43,33,31,16,22,8,2579,861,0.55,0.24,112.2,105.8
24-04-2023,1,44,30,36,20,25,11,2561,898,0.5,0.25,112.2,105.8
24-04-2023,1,43,30,36,24,18,12,3971,517,0.48,0.22,112.2,105.8
24-04-2023,1,39,29,53,27,15,7,3597,743,0.55,0.27,112.2,105.8
24-04-2023,1,36,26,63,35,16,8,2424,659,0.56,0.25,112.2,105.8
24-04-2023,1,37,28,59,21,20,11,2041,623,0.54,0.21,112.2,105.8
24-04-2023,1,37,28,62,27,19,7,2882,724,0.52,0.2,112.2,105.8
24-04-2023,1,43,33,31,16,25,11,2777,597,0.52,0.15,127.2,119.8
24-04-2023,1,44,30,36,20,18,12,3477,981,0.49,0.24,127.2,119.8
24-04-2023,1,43,30,36,24,20,12,3334,655,0.53,0.21,127.2,119.8
24-04-2023,1,39,29,53,27,19,8,3723,764,0.5,0.2,127.2,119.8
24-04-2023,1,36,26,63,35,18,8,3823,525,0.55,0.19,127.2,119.8
24-04-2023,1,37,28,59,21,22,11,3882,557,0.5,0.19,127.2,119.8
24-04-2023,1,37,28,62,27,16,7,2007,743,0.5,0.25,127.2,119.8
24-04-2023,1,43,33,31,16,16,8,2070,777,0.49,0.27,134.4,126.8
24-04-2023,1,44,30,36,20,22,9,2845,963,0.52,0.24,134.4,126.8
24-04-2023,1,43,30,36,24,21,9,2279,555,0.55,0.21,134.4,126.8
24-04-2023,1,39,29,53,27,15,8,2190,565,0.49,0.22,134.4,126.8
24-04-2023,1,36,26,63,35,17,12,3767,782,0.53,0.18,134.4,126.8
24-04-2023,1,37,28,59,21,24,8,3657,899,0.5,0.26,134.4,126.8
24-04-2023,1,37,28,62,27,17,9,2817,960,0.53,0.17,134.4,126.8
24-04-2023,1,43,33,31,16,18,12,2034,889,0.53,0.19,139,129.6
24-04-2023,1,44,30,36,20,16,7,2141,509,0.47,0.18,139,129.6
24-04-2023,1,43,30,36,24,15,7,3207,551,0.53,0.2,139,129.6
24-04-2023,1,39,29,53,27,20,10,3528,518,0.48,0.16,139,129.6
24-04-2023,1,36,26,63,35,18,7,3928,968,0.52,0.22,139,129.6
24-04-2023,1,37,28,59,21,20,7,2403,997,0.51,0.16,139,129.6
24-04-2023,1,37,28,62,27,19,9,2827,700,0.53,0.25,139,129.6
24-04-2023,1,43,33,31,16,25,11,3962,860,0.5,0.16,137.2,129.4
24-04-2023,1,44,30,36,20,18,7,3008,781,0.53,0.17,137.2,129.4
24-04-2023,1,43,30,36,24,19,10,2166,991,0.52,0.27,137.2,129.4
24-04-2023,1,39,29,53,27,20,9,2600,834,0.49,0.17,137.2,129.4
24-04-2023,1,36,26,63,35,25,9,2185,676,0.48,0.21,137.2,129.4
24-04-2023,1,37,28,59,21,21,12,3564,752,0.48,0.17,137.2,129.4
24-04-2023,1,37,28,62,27,22,8,3577,797,0.49,0.22,137.2,129.4
24-04-2023,1,43,33,31,16,23,8,3932,728,0.53,0.21,115.4,109.2
24-04-2023,1,44,30,36,20,18,11,2809,712,0.54,0.17,115.4,109.2
24-04-2023,1,43,30,36,24,22,12,3812,735,0.55,0.2,115.4,109.2
24-04-2023,1,39,29,53,27,21,10,2660,870,0.52,0.25,115.4,109.2
24-04-2023,1,36,26,63,35,17,11,2990,655,0.51,0.16,115.4,109.2
24-04-2023,1,37,28,59,21,15,7,2546,864,0.49,0.15,115.4,109.2
24-04-2023,1,37,28,62,27,17,9,2048,969,0.52,0.18,115.4,109.2
24-04-2023,1,43,33,31,16,22,10,3363,997,0.56,0.16,139.6,130.6
24-04-2023,1,44,30,36,20,24,9,2175,757,0.48,0.23,139.6,130.6
24-04-2023,1,43,30,36,24,25,10,2149,902,0.48,0.22,139.6,130.6
24-04-2023,1,39,29,53,27,20,8,3259,689,0.48,0.24,139.6,130.6
24-04-2023,1,36,26,63,35,25,10,2799,527,0.54,0.17,139.6,130.6
24-04-2023,1,37,28,59,21,22,7,3259,545,0.52,0.25,139.6,130.6
24-04-2023,1,37,28,62,27,24,8,2770,676,0.52,0.15,139.6,130.6
24-04-2023,1,43,33,31,16,16,8,3851,852,0.52,0.24,124.8,117.6
24-04-2023,1,44,30,36,20,18,7,3687,858,0.52,0.15,124.8,117.6
24-04-2023,1,43,30,36,24,19,12,2206,596,0.5,0.24,124.8,117.6
24-04-2023,1,39,29,53,27,25,7,3621,617,0.51,0.26,124.8,117.6
24-04-2023,1,36,26,63,35,17,10,2033,570,0.51,0.24,124.8,117.6
24-04-2023,1,37,28,59,21,24,7,3998,534,0.55,0.21,124.8,117.6
24-04-2023,1,37,28,62,27,22,11,2824,796,0.55,0.26,124.8,117.6
24-04-2023,1,43,33,31,16,18,9,2442,738,0.56,0.25,126.6,119.8
24-04-2023,1,44,30,36,20,15,7,2172,588,0.55,0.21,126.6,119.8
24-04-2023,1,43,30,36,24,21,8,3142,912,0.54,0.26,126.6,119.8
24-04-2023,1,39,29,53,27,21,8,3259,733,0.49,0.15,126.6,119.8
24-04-2023,1,36,26,63,35,25,12,2833,881,0.54,0.16,126.6,119.8
24-04-2023,1,37,28,59,21,24,7,2012,794,0.54,0.22,126.6,119.8
24-04-2023,1,37,28,62,27,25,11,3592,639,0.49,0.27,126.6,119.8
24-04-2023,1,43,33,31,16,23,9,3247,611,0.48,0.16,131.8,124.2
24-04-2023,1,44,30,36,20,18,9,3762,981,0.48,0.16,131.8,124.2
24-04-2023,1,43,30,36,24,15,8,3924,907,0.5,0.23,131.8,124.2
24-04-2023,1,39,29,53,27,16,12,3630,916,0.54,0.16,131.8,124.2
24-04-2023,1,36,26,63,35,18,9,2783,986,0.48,0.25,131.8,124.2
24-04-2023,1,37,28,59,21,16,8,3267,659,0.55,0.27,131.8,124.2
24-04-2023,1,37,28,62,27,21,10,2370,540,0.54,0.25,131.8,124.2
24-04-2023,1,43,33,31,16,24,8,4000,584,0.52,0.2,132.8,125.6
24-04-2023,1,44,30,36,20,20,9,2715,904,0.56,0.16,132.8,125.6
24-04-2023,1,43,30,36,24,21,8,3291,644,0.55,0.19,132.8,125.6
24-04-2023,1,39,29,53,27,17,10,3161,782,0.5,0.22,132.8,125.6
24-04-2023,1,36,26,63,35,22,7,2745,663,0.5,0.22,132.8,125.6
24-04-2023,1,37,28,59,21,24,11,3187,876,0.54,0.18,132.8,125.6
24-04-2023,1,37,28,62,27,15,9,3262,819,0.54,0.18,132.8,125.6
24-04-2023,1,43,33,31,16,16,8,2857,741,0.51,0.21,142,133
24-04-2023,1,44,30,36,20,17,12,2250,884,0.55,0.2,142,133
24-04-2023,1,43,30,36,24,23,7,2154,945,0.48,0.16,142,133
24-04-2023,1,39,29,53,27,22,8,2566,642,0.5,0.17,142,133
24-04-2023,1,36,26,63,35,21,11,3112,771,0.51,0.25,142,133
24-04-2023,1,37,28,59,21,24,11,2090,660,0.48,0.24,142,133
24-04-2023,1,37,28,62,27,24,8,2236,801,0.51,0.2,142,133
24-04-2023,1,43,33,31,16,16,8,2958,525,0.52,0.22,129.2,121.4
24-04-2023,1,44,30,36,20,15,12,2152,572,0.49,0.27,129.2,121.4
24-04-2023,1,43,30,36,24,19,12,2145,715,0.5,0.17,129.2,121.4
24-04-2023,1,39,29,53,27,21,8,2542,761,0.48,0.18,129.2,121.4
24-04-2023,1,36,26,63,35,25,9,2882,804,0.53,0.18,129.2,121.4
24-04-2023,1,37,28,59,21,15,10,2259,942,0.56,0.17,129.2,121.4
24-04-2023,1,37,28,62,27,22,7,2849,693,0.48,0.18,129.2,121.4
24-04-2023,1,43,33,31,16,18,8,3032,787,0.49,0.24,133.2,127.6
24-04-2023,1,44,30,36,20,16,8,3015,584,0.49,0.17,133.2,127.6
24-04-2023,1,43,30,36,24,25,7,3699,646,0.54,0.17,133.2,127.6
24-04-2023,1,39,29,53,27,16,8,2815,981,0.49,0.17,133.2,127.6
24-04-2023,1,36,26,63,35,24,10,2880,715,0.5,0.22,133.2,127.6
24-04-2023,1,37,28,59,21,16,12,2426,569,0.55,0.16,133.2,127.6
24-04-2023,1,37,28,62,27,17,12,2661,828,0.52,0.2,133.2,127.6
24-04-2023,1,43,33,31,16,15,9,3118,879,0.53,0.15,121.2,114
24-04-2023,1,44,30,36,20,15,10,3234,510,0.55,0.15,121.2,114
24-04-2023,1,43,30,36,24,21,8,3220,640,0.49,0.26,121.2,114
24-04-2023,1,39,29,53,27,25,11,3609,665,0.51,0.17,121.2,114
24-04-2023,1,36,26,63,35,22,10,2382,927,0.5,0.17,121.2,114
24-04-2023,1,37,28,59,21,20,10,2326,565,0.51,0.15,121.2,114
24-04-2023,1,37,28,62,27,20,11,3572,949,0.5,0.22,121.2,114
24-04-2023,1,43,33,31,16,21,7,3053,605,0.48,0.23,122,116.8
24-04-2023,1,44,30,36,20,16,11,3586,655,0.51,0.17,122,116.8
24-04-2023,1,43,30,36,24,22,12,3009,859,0.47,0.17,122,116.8
24-04-2023,1,39,29,53,27,15,8,3865,825,0.48,0.24,122,116.8
24-04-2023,1,36,26,63,35,15,11,2111,842,0.55,0.25,122,116.8
24-04-2023,1,37,28,59,21,24,12,3717,762,0.53,0.16,122,116.8
